V1,V2,V3,V4,V5,V6,V7,V8
4187.84,4227.36,4281.8,4321.96,4361.92,4397.8,4437.8,4483.8
17095.9,17285.9,17545.9,17755.9,17855.9,18065.9,18375.9,18605.9
18995.75,19445.75,19495.75,19875.75,20175.75,20375.75,20675.75,20875.75
1677.5,1677.5,1693.75,1707.5,1713.75,1727.75,1737.75,1747.75
12575.75,12855.75,12903.75,12935.75,12995.75,13355.75,13375.75,13435.75
5883.8,5961.8,5921.8,6003.8,6001.8,6077.8,6107.8,6131.8
5390.75,5550.75,5590.75,5700.75,5700.75,5850.75,5930.75,6000.75
10248.7,10355.7,10532.7,10617.7,10645.7,10721.7,10787.7,10855.7
10055.8,10265.8,10185.4,10435.8,10555.4,10700.0,10685.4,10755.0
8797.4,9001.8,9173.4,9111.8,9161.8,9281.8,9347.8,9281.8
2981.85,3007.85,3033.85,3059.85,3083.85,3111.85,3131.85,3157.85
7547.4,7707.4,7863.4,8011.4,8143.4,8207.4,8357.4,8437.4
10075.75,9910.75,9895.75,9910.75,9935.75,9960.75,10075.75,10100.75
1893.9,1931.7,1947.9,1957.9,1973.9,2001.9,2017.9,2033.9
18849.75,19059.75,19459.75,19791.75,20055.75,20355.75,20655.75,20955.75
20159.75,20375.75,20751.75,20955.75,21255.75,21555.75,21835.75,22055.75
4507.96,4557.4,4599.4,4685.4,4717.4,4743.4,4791.4,4857.4
9480.75,9000.75,9710.75,11085.75,9500.75,9500.75,10400.75,11300.75
18921.7,19239.7,19539.7,19825.7,20095.7,20385.7,20655.7,20935.7
9417.85,9591.85,9747.85,9921.85,10059.85,10155.85,10255.85,10355.85
7204.85,7264.85,7367.85,7427.85,7505.85,7585.85,7645.85,7715.85
3148.85,3185.15,3247.85,3331.85,3361.85,3421.85,3457.85,3523.85
2967.7,2991.7,3017.7,3037.7,3053.7,3071.7,3085.7,3105.7
7673.7,7745.7,7823.7,7891.7,7943.7,8007.7,8081.7,8147.7
8172.75,8352.75,8357.75,8433.75,8483.75,8543.75,8631.75,8657.75
5527.4,5591.8,5701.8,5857.8,5927.8,6007.8,6077.8,6157.8
2755.8,2777.8,2823.8,2863.8,2883.8,2911.8,2927.8,2953.8
3644.67,3561.85,3704.15,3744.95,3803.85,3794.85,3873.85,3921.85
9892.75,9912.75,9925.75,10065.75,10037.75,10055.75,10125.75,10135.75
8352.75,8482.75,8432.75,8630.75,8472.75,8552.75,8600.75,8634.75
19395.75,18495.75,18385.75,17785.75,18255.75,17975.75,17875.75,17275.75
2624.75,2951.75,3107.75,2357.75,2683.75,2871.75,3007.75,2357.75
4795.6,4745.4,4741.8,4793.6,4855.8,4797.4,4747.8,4793.8
4210.75,4200.75,4100.75,4300.75,4330.75,4250.75,4230.75,4310.75
2677.65,2697.95,2731.75,2737.75,2737.75,2759.75,2781.75,2801.75
2533.85,2557.55,2575.85,2563.85,2581.85,2601.85,2621.85,2627.85
2153.75,2131.75,2157.75,2137.75,2133.75,2137.75,2131.75,2135.75
9312.7,9342.7,9437.7,9583.7,9663.7,9727.7,9873.7,10055.7
4741.7,4793.7,4657.7,4743.7,4744.7,4862.7,4797.7,4843.7
3231.8,3237.8,3303.8,3341.8,3363.8,3397.8,3423.8,3453.8
6461.8,6231.8,6001.8,5857.8,5693.8,5551.8,5391.8,5231.8
3374.179,3427.135,3484.045,3551.144,3577.134,3623.134,3651.094,3677.134
9500.75,8900.75,8350.75,8350.75,8350.75,8500.75,8550.75,8550.75
2007.75,1933.75,1787.75,2130.75,2021.75,2041.75,1891.75,2200.75
4044.75,4134.75,4207.75,4253.75,4303.75,4331.75,4403.75,4431.75
15639.75,15759.75,16075.75,16295.75,16495.75,16755.75,16955.75,17255.75
20055.4,20355.4,20795.4,21295.4,21555.4,21775.4,22095.4,22455.4
9767.75,9893.75,9887.75,9911.75,9607.75,9693.75,9911.75,9967.75
3467.8,3531.8,3553.8,3571.8,3621.8,3703.8,3727.8,3743.8
20755.7,21255.7,22095.7,22395.7,22915.7,23595.7,24295.7,24975.7
2033.85,2051.85,2081.85,2105.85,2131.85,2157.85,2173.85,2191.85
9117.85,9173.85,9234.85,9247.85,9287.85,9361.85,9345.85,9357.85
1342.8,1374.8,1337.8,1342.8,1377.8,1387.8,1377.8,1387.8
10255.98,10285.94,10535.94,10645.94,10705.94,10755.94,10835.94,11015.94
2884.8,2921.8,2927.7,2963.7,2979.7,3001.7,3023.7,3041.7
30840.75,31380.75,31095.75,31275.75,31455.75,31535.75,31655.75,31855.75
1637.7,1611.7,1641.7,1647.7,1647.7,1671.7,1683.7,1679.7
6801.75,6567.75,6693.75,6937.75,6781.75,6657.75,6703.75,6881.75
2553.4,2653.4,2637.4,2653.4,2623.4,2673.4,2703.4,2731.4
9891.75,9921.75,9877.75,9891.75,9961.75,10055.75,10075.75,10100.75
2944.7,2977.4,3035.7,3081.7,3127.7,3157.7,3193.7,3221.7
18595.75,17885.75,17575.75,17375.75,17275.75,17075.75,16775.75,16575.75
8171.75,8177.75,8351.75,8353.75,8351.75,8433.75,8483.75,8551.75
2537.85,2561.85,2581.85,2567.85,2583.85,2601.85,2617.85,2623.85
4503.7,4531.7,4581.7,4657.7,4685.7,4715.7,4745.7,4785.7
1891.85,1922.15,1947.85,1973.85,1987.85,2013.85,2031.85,2057.85
1982.75,1931.75,1867.75,2080.75,2017.75,2033.75,2021.75,2137.75
2170.75,2200.75,2450.75,2400.75,2500.75,2550.75,2700.75,2700.75
2359.7,2361.7,2427.7,2493.7,2487.7,2523.7,2551.7,2577.7
3822.75,3882.75,3957.75,4000.75,4060.75,4080.75,4130.75,4150.75
4777.4,4791.8,4847.8,4857.4,4933.8,4961.8,4981.8,5017.4
5351.75,5351.75,5427.75,5483.75,5527.75,5555.75,5581.75,5597.75
500.75,480.75,500.75,535.75,520.75,540.75,535.75,550.75
3005.75,3073.75,3117.75,3131.75,3157.75,3191.75,3227.75,3253.75
6561.75,6657.75,6703.75,6709.75,6747.75,6803.75,6881.75,6961.75
7301.75,7483.75,7673.75,7817.75,7893.75,8001.75,8073.75,8165.75
2883.8,2921.8,2941.8,2971.8,3011.8,3047.8,3071.8,3091.8
15395.75,14795.75,14595.75,15095.75,14795.75,14895.75,14595.75,15395.75
969.8,990.8,987.8,989.8,989.8,1001.8,1011.8,1013.8
617.75,592.75,585.75,585.75,585.75,588.75,590.75,593.75
7508.59,7774.95,7931.91,8107.85,8173.85,8351.85,8437.85,8603.85
5683.91,5747.85,5823.79,5921.67,5983.67,6057.67,6133.67,6201.67
7551.75,7361.75,7367.75,7503.75,7700.75,7683.75,7741.75,7757.75
14715.8,14835.4,14695.8,15195.8,14955.8,15155.8,14985.8,15415.8
19955.75,20585.75,21895.75,22475.75,23015.75,23535.75,24235.75,24805.75
13000.75,13065.75,13215.75,13305.75,13355.75,13415.75,13485.75,13535.75
12579.4,12703.8,13055.4,13310.8,13447.4,13555.8,13735.8,13855.8
3922.8,3923.4,3943.8,3955.4,3961.8,3973.4,3991.8,4001.8
986.75,973.75,974.75,968.75,969.75,972.75,974.75,972.75
2158.99,2207.85,2263.75,2301.75,2357.75,2403.75,2451.75,2481.75
9401.7,9577.7,9703.7,9781.7,9897.7,10055.7,10155.7,10235.7
5183.8,5521.7,5557.7,5627.7,5683.7,5701.7,5791.7,5851.7
10355.67,10445.67,10555.67,10645.67,10703.67,10735.67,10807.67,10907.67
4857.9,4867.8,4937.7,4937.7,4981.7,4987.7,5033.7,5051.7
3933.18,3920.98,3992.98,4022.98,4061.98,4081.98,4107.98,4133.98
18555.75,18285.75,17975.75,17675.75,17775.75,17475.75,17275.75,17075.75
2583.95,2589.95,2623.95,2627.95,2653.95,2673.95,2691.95,2707.95
18900.75,19185.75,19455.75,19875.75,20155.75,20375.75,20755.75,20955.75
2763.95,2804.95,2867.75,2883.75,2921.75,2947.75,2973.75,2991.75
4183.8,4231.8,4281.8,4333.8,4403.8,4451.8,4507.8,4553.8
817.4,817.8,817.9,817.7,835.4,835.8,835.9,835.7
9561.75,9743.75,9931.75,9963.75,10043.75,10085.75,10155.75,10235.75
14575.7,14835.7,14775.7,15100.7,15075.7,15355.7,15385.7,15515.7
15180.75,15080.75,15100.75,15300.75,15310.75,15400.75,15470.75,15550.75
10055.4,10265.4,10415.4,10555.4,10703.4,10749.4,10835.4,10935.4
1303.7,1337.7,1371.7,1423.7,1457.7,1475.7,1495.7,1533.7
11185.75,12055.75,12575.75,12685.75,13035.75,13375.75,13555.75,13735.75
3457.5,3457.5,3467.5,3522.5,3357.5,3362.5,3422.5,3457.5
5591.8,5353.8,5851.8,5981.8,6057.8,6207.8,6281.8,6387.8
1322.5,1337.75,1372.5,1377.5,1377.5,1392.5,1407.5,1412.5
12085.4,12155.7,12495.7,12905.7,13035.7,13175.7,13355.7,13555.7
14659.7,14755.7,14859.7,15043.7,15119.7,15207.7,15307.7,15403.7
17159.94,17355.94,17647.94,17955.94,18235.94,18555.94,18795.94,18985.94
11045.95,11065.75,11155.75,11340.75,11455.75,11545.75,11655.75,11755.75
5211.85,5355.85,5395.85,5553.85,5623.85,5703.85,5753.85,5853.85
2133.7,2173.7,2183.7,2301.7,2233.7,2247.7,2303.7,2357.7
5555.7,5620.7,5685.7,5765.7,5850.7,5920.7,5975.7,6015.7
1112.75,1067.75,1471.75,1421.75,1512.75,1453.75,1621.75,1567.75
15249.85,15385.85,15655.85,15855.85,16065.85,16235.85,16455.85,16675.85
3804.94,3747.98,3811.94,3882.94,3921.94,3955.94,3971.94,3993.94
8484.98,8597.14,8733.94,8921.94,9094.94,9187.94,9333.94,9451.94
7842.75,8142.75,8637.75,9033.75,8432.75,8633.75,9000.75,9150.75
4957.7,4981.7,4857.7,4983.7,5151.7,5177.7,5151.7,5197.7
664.7,673.4,705.4,639.4,690.4,707.4,720.4,656.4
8172.75,8177.75,8352.75,8357.75,8352.75,8437.75,8483.75,8531.75
4237.7,4233.7,4283.7,4361.7,4403.7,4461.7,4471.7,4501.7
10717.75,10705.75,11485.75,10875.75,11375.75,11375.75,11675.75,11075.75
3367.94,3361.94,3394.94,3443.94,3437.94,3455.94,3491.94,3541.94
2357.8,2353.8,2391.8,2473.8,2417.8,2483.8,2491.8,2531.8
4354.7,4381.7,4430.7,4387.7,4437.7,4403.7,4437.7,4433.7
4007.7,4042.7,4062.7,4102.7,4137.7,4157.7,4182.7,4207.7
1571.75,1585.75,1595.75,1575.75,1597.75,1623.75,1641.75,1587.75
15351.8,15579.8,15755.8,15685.8,15875.8,16035.8,16135.8,16275.8
1894.95,1921.95,1937.85,1953.85,1963.85,1991.85,2001.85,2017.85
1751.7,1781.7,1791.7,1841.7,1783.7,1851.7,1871.7,1891.7
2973.8,2923.8,2883.8,2887.8,2873.8,2861.8,2837.8,2827.8
18344.85,18959.2,19365.85,19795.85,20055.85,20355.85,20655.85,20955.85
2173.8,2181.8,2160.8,2131.8,2231.8,2241.8,2201.8,2131.8
9961.8,10047.8,10131.8,10225.8,10265.8,10335.8,10405.8,10485.8
15363.8,15439.8,15507.8,15625.4,16175.8,16275.8,16375.0,16495.0
2357.4,2247.4,2351.8,2391.8,2357.8,2357.8,2383.4,2401.8
2973.8,3013.4,3073.8,3125.8,3155.8,3195.8,3233.8,3265.8
5167.94,5237.94,5393.94,5591.94,5621.94,5707.94,5793.94,5921.94
1557.75,1533.75,1581.75,1563.75,1587.75,1641.75,1621.75,1637.75
4434.67,4507.64,4643.92,4701.64,4747.64,4855.92,4953.64,4983.64
11955.64,12055.92,12255.8,12195.64,12375.92,12455.92,12555.92,12635.92
900.75,950.75,1000.75,1130.75,900.75,1000.75,1100.75,1130.75
19449.14,19755.14,20063.14,20355.14,20585.14,20855.14,21155.14,21375.14
25567.9,25891.9,26767.7,26895.7,27495.7,27895.7,28695.7,29295.7
10455.75,10055.75,10595.75,10795.75,11315.75,11395.75,11675.75,11785.75
13792.8,13819.8,13847.8,13875.8,13947.8,13967.8,14039.8,14095.8
6204.75,6061.75,6001.75,5927.75,5897.75,5853.75,5823.75,5791.75
3237.188,3291.186,3365.148,3424.156,3461.164,3531.162,3577.15,3653.138
7420.75,7530.75,7945.75,8350.75,8080.75,8350.75,8640.75,8640.75
2357.75,2563.75,3101.75,2301.75,2567.75,2873.75,3191.75,2357.75
15779.4,15955.4,16295.4,16495.4,16655.4,16785.4,17075.4,17275.4
1528.75,1493.75,1473.75,1457.75,1437.75,1427.75,1417.75,1397.75
11675.8,11655.8,11755.8,11855.8,11865.8,11955.8,11975.8,12055.8
11975.7,11875.7,12967.7,12555.7,12955.7,12655.7,13785.7,13575.7
4233.95,4237.85,4231.85,4233.85,4281.85,4311.85,4327.85,4357.85
7533.4,7621.8,7671.8,7707.8,7773.8,7831.8,7901.8,7947.8
8172.5,7942.5,8352.5,8500.0,8352.5,8172.5,8352.5,8432.5
2885.99,2927.95,2953.85,2977.85,2913.85,2941.85,2973.85,2997.85
1807.7,1843.4,1853.4,1861.8,1881.8,1891.4,1901.8,1921.8
2437.5,2291.75,2357.5,2453.75,2541.75,2427.75,2483.75,2551.75
1607.8,1603.8,1621.8,1627.7,1621.7,1633.7,1641.7,1647.7
2183.75,2183.75,2137.5,2163.75,2203.75,2243.75,2201.75,2237.75
10485.75,10035.75,10575.75,10675.75,8000.75,8350.75,9330.75,10495.75
3424.7,3452.7,3417.7,3393.7,3367.7,3347.7,3333.7,3321.7
1181.75,1201.75,1133.75,1167.75,1204.75,1254.75,1201.75,1207.75
2523.7,2633.7,2653.7,2673.7,2677.7,2697.7,2733.7,2751.7
4430.75,4950.75,5000.75,5350.75,4750.75,5750.75,5700.75,6000.75
2203.8,2183.4,2167.8,2183.4,2203.8,2187.8,2177.8,2193.8
6277.4,6231.7,6287.7,6313.4,6341.7,6383.7,6401.7,6427.7
11085.75,11375.75,11395.75,11355.75,11385.75,11495.75,11575.75,11585.75
26655.8,26955.8,27375.8,27785.8,28165.8,28535.8,28815.8,29195.8
5197.7,5354.7,5423.7,5483.7,5557.7,5627.7,5707.7,5733.7
3554.99,3562.94,3707.94,3733.94,3801.94,3835.94,3881.94,3927.94
16455.7,16655.7,17015.7,17295.7,17585.7,17855.7,18205.7,18515.7
4537.7,4743.7,4851.7,4867.7,4981.7,5073.7,5141.7,5161.7
9807.67,10055.95,10155.95,10255.95,10355.95,10435.95,10535.95,10635.95
7461.75,7502.75,7690.75,7683.75,7751.75,7841.75,7931.75,7947.75
10455.75,10055.75,10495.75,10575.75,10735.75,10805.75,10885.75,11055.75
2833.92,2873.96,2923.0,2963.64,2991.64,3025.64,3055.64,3081.64
9902.75,9600.75,9325.75,9330.75,9360.75,9390.75,9385.75,9390.75
4857.75,4743.75,4981.75,4987.75,4981.75,5001.75,5077.75,5133.75
2357.94,2401.94,2451.94,2475.94,2521.94,2555.94,2579.94,2607.94
2633.75,2631.75,2643.75,2671.75,2657.75,2673.75,2691.75,2707.75
3827.75,3925.75,3815.75,3843.75,3883.75,3941.75,3923.75,3925.75
2152.6,2161.4,2171.8,2181.8,2191.8,2201.8,2211.8,2221.8
2887.99,2927.75,2974.99,3005.75,3035.75,3070.75,3095.75,3125.75
7481.75,7531.75,7604.75,7641.75,7691.75,7747.75,7821.75,7891.75
5881.7,5961.7,6003.7,6077.7,6133.7,6201.7,6253.7,6341.7
4797.75,4855.75,4931.75,4981.75,5017.75,5071.75,5137.75,5171.75
16375.75,16495.75,16835.75,17075.75,17295.75,17565.75,17845.75,18055.75
2167.75,2173.75,2161.75,2187.75,2241.75,2251.75,2257.75,2273.75
5237.8,5293.8,5353.8,5393.8,5397.8,5463.8,5521.8,5561.8
14591.75,14783.75,14975.75,15355.75,15355.75,15695.75,15775.75,15975.75
1434.75,1451.75,1457.75,1463.75,1471.75,1481.75,1491.75,1501.75
9000.75,9180.75,9000.75,9175.75,9150.75,9360.75,9175.75,9250.75
1404.8,1421.8,1431.8,1441.8,1433.8,1451.8,1453.8,1461.8
2158.85,2195.45,2243.85,2297.85,2351.85,2407.85,2471.85,2531.85
3444.5,3532.5,3601.5,3647.5,3703.5,3739.5,3777.5,3803.5
12795.75,12955.75,12595.75,13795.75,13755.75,13975.75,14075.75,14575.75
1790.75,1800.75,1750.75,1890.75,1890.75,1930.75,1860.75,1890.75
3469.95,3537.85,3620.85,3657.85,3685.85,3725.85,3755.85,3791.85
1715.8,1800.8,1510.8,1641.8,1633.8,1887.8,1553.8,1733.8
9004.75,8934.75,9000.75,9360.75,9360.75,9365.75,9367.75,9437.75
2551.96,2571.96,2603.96,2627.96,2653.96,2671.96,2691.96,2707.96
1787.5,1783.75,1791.75,1801.75,1823.75,1843.75,1861.75,1877.75
14091.4,14219.8,14375.8,14507.8,14539.4,14603.8,14655.8,14715.8
1291.75,1451.75,1333.75,1434.75,1333.75,1450.75,1407.75,1437.75
25537.7,25775.7,26175.7,26475.7,26775.7,26975.7,27275.7,27475.7
6703.7,6721.4,6731.9,6707.7,6727.7,6783.7,6801.7,6827.7
2367.7,2483.7,2493.7,2557.7,2427.7,2531.7,2537.7,2583.7
4851.7,4867.7,4887.7,4907.7,4923.7,4931.7,4951.7,4971.7
2173.75,2443.75,4283.75,2367.75,2203.75,2643.75,4453.75,2357.75
4005.75,4065.75,4195.75,4230.75,4285.75,4355.75,4385.75,4455.75
2875.75,2925.75,2855.75,2865.75,2835.75,2865.75,2885.75,2875.75
3460.75,3440.75,3420.75,3410.75,3400.75,3385.75,3375.75,3365.75
1293.7,1285.7,1333.7,1331.7,1344.7,1342.7,1353.7,1359.7
450.75,410.75,390.75,350.75,320.75,310.75,290.75,270.75
8923.18,9093.74,9181.18,9367.02,9503.18,9623.14,9721.02,9867.02
6501.8,6561.8,6621.8,6887.8,6703.8,6733.8,6793.8,6971.8
1457.0,1451.0,1437.0,1433.0,1431.0,1427.0,1423.0,1421.0
23007.75,23547.75,23299.75,24295.75,25355.75,25655.75,25575.75,26075.75
1871.5,1841.5,1801.5,1721.5,1895.5,1921.5,1875.5,1845.5
10363.93,10555.79,10750.85,10935.94,11045.9,11155.94,11355.94,11555.94
3871.95,3995.85,4077.85,4207.85,4281.85,4357.85,4433.85,4511.85
8797.75,8663.75,8725.75,8931.75,9111.75,9181.75,9281.75,9361.75
2173.8,2203.8,2291.8,2323.8,2303.8,2357.8,2407.8,2473.8
5391.8,5491.8,5393.8,5481.8,5521.8,5591.8,5621.8,5651.8
3722.67,3749.67,3791.67,3827.67,3853.67,3881.67,3924.67,3951.67
4477.85,4534.95,4641.85,4707.85,4791.85,4863.85,4954.85,4987.85
3523.7,3801.7,3887.7,3991.7,3877.7,4073.7,4181.7,4251.7
11855.9,11959.7,12455.9,12639.7,12847.4,13039.7,13255.4,13459.7
1301.7,1337.7,1371.7,1424.7,1457.7,1477.7,1497.7,1527.7
7363.99,7557.95,7831.91,8107.95,8351.95,8557.95,8793.95,9031.95
24895.7,25585.4,25875.7,26255.4,26495.7,26715.4,26935.7,27215.4
9182.4,9187.4,9153.4,9170.4,9182.4,9207.4,9223.4,9241.4
13232.4,13255.4,13300.4,13355.4,13385.4,13435.4,13485.4,13555.4
4797.7,4863.7,4927.7,5201.7,5187.7,5281.7,5357.7,5591.7
2861.92,2883.94,2915.94,2927.94,2955.94,2973.94,2991.94,3011.94
3191.92,3201.92,3231.92,3251.92,3281.92,3321.92,3351.92,3371.92
12199.7,12355.7,12555.7,12715.7,12805.7,12915.7,13035.7,13215.7
19585.94,19845.94,20155.94,20555.94,20855.94,21255.94,21555.94,21855.94
8587.91,8685.99,8799.91,9031.85,9204.85,9341.85,9437.85,9643.85
3717.8,3703.4,3687.8,3713.4,3727.8,3737.8,3743.4,3751.8
1303.75,1331.75,1357.75,1377.75,1395.75,1421.75,1437.75,1453.75
5593.4,5597.7,5621.7,5657.7,5683.7,5709.7,5747.7,5793.7
7892.97,8013.86,8141.62,8351.98,8437.66,8573.14,8671.02,8797.02
5857.7,5927.4,6007.7,6067.7,6137.7,6183.7,6241.7,6307.7
9873.6,9891.4,9877.8,9873.4,9891.8,9911.6,9927.4,9931.8
2327.98,2355.94,2381.98,2405.94,2425.94,2451.94,2471.94,2487.94
6613.75,6497.75,6207.75,6881.75,7011.75,6883.75,6617.75,7361.75
11259.91,11437.67,11621.87,11655.67,11759.91,11837.67,11939.91,11995.91
7011.75,7163.75,7201.75,7364.75,7482.75,7542.75,7662.75,7687.75
2860.75,2675.75,2707.75,2877.75,2911.75,2777.75,2827.75,2983.75
8921.75,9001.75,9181.75,9281.75,9361.75,9431.75,9561.75,9671.75
2777.7,2827.4,2885.0,2953.7,2977.4,3037.1,3083.7,3121.4
19895.5,19795.5,20055.5,20595.5,20855.5,21155.5,21395.5,21595.5
20155.4,20055.7,20855.4,21375.7,22095.4,21795.7,22465.4,22975.7
13307.7,12985.4,13485.7,13395.7,13385.7,13365.7,13375.7,13385.7
2357.75,2357.75,2367.75,2403.75,2431.75,2457.75,2473.75,2491.75
4433.75,4387.5,4357.5,4377.5,4461.75,4437.75,4431.75,4427.75
1472.8,1497.4,1541.8,1567.8,1501.8,1535.8,1571.8,1557.8
3577.86,3693.94,3791.94,3947.94,3997.94,4075.94,4163.94,4231.94
6563.98,6651.66,6704.14,6701.02,6781.94,6867.94,6973.94,7073.94
9380.95,9490.95,9585.95,9715.95,9845.95,9930.95,10055.95,10140.95
18839.7,19219.7,19463.7,19719.7,19909.7,20059.7,20339.7,20555.7
3927.5,3877.5,3923.75,3947.75,3937.75,3953.75,3971.75,3991.75
1203.7,1201.7,1331.7,1377.7,1387.7,1423.7,1451.7,1471.7
3941.75,3925.75,4071.75,4197.75,4133.75,4201.75,4233.75,4237.75
4000.75,5000.75,5200.75,5500.75,5100.75,5350.75,5350.75,5450.75
3087.85,3131.85,3181.85,3241.85,3273.85,3347.85,3413.85,3451.85
9330.7,9387.7,9484.7,9591.7,9707.7,9743.7,9871.7,10047.7
3397.75,3493.75,3551.75,3657.75,3663.75,3723.75,3811.75,3893.75
2052.75,2000.75,2047.75,1982.75,2080.75,2085.75,2130.75,2057.75
7484.75,7534.75,7604.75,7682.75,7687.75,7757.75,7851.75,7887.75
1201.75,1203.75,1187.75,1201.75,1414.75,1371.75,1333.75,1341.75
15355.46,15385.14,15555.02,15715.94,15755.94,15855.94,15935.94,16055.94
3551.4,3534.8,3571.8,3587.8,3621.8,3657.8,3673.8,3691.8
843.7,848.4,843.1,843.7,848.4,855.1,848.7,853.4
1337.7,1377.7,1373.7,1377.7,1381.7,1391.7,1393.7,1397.7
5311.96,5351.8,5423.7,5501.6,5577.4,5623.4,5689.2,5757.8
3381.8,3367.8,3361.8,3365.4,3391.8,3397.8,3413.4,3429.0
4233.75,4231.75,4237.75,4233.75,4287.75,4311.75,4337.75,4353.75
5550.75,5850.75,5590.75,5700.75,5700.75,6000.75,5620.75,5850.75
11867.8,11655.4,11385.8,11365.4,11335.8,11315.4,11395.4,11475.4
12049.4,12065.0,12095.0,11985.0,12055.0,12075.0,12155.0,12185.0
3457.7,3551.7,3640.7,3677.7,3713.7,3741.7,3777.7,3803.7
3557.75,3673.75,3733.75,3731.75,3641.75,3831.75,3857.75,3887.75
3353.98,3374.9,3421.7,3461.8,3455.8,3481.8,3531.8,3555.8
3044.75,3071.75,3121.75,3137.75,3134.75,3161.75,3187.75,3203.75
15455.75,15540.75,15785.75,15795.75,15865.75,15955.75,16055.75,16265.75
15380.75,15385.75,15400.75,15425.75,15430.75,15500.75,15540.75,15600.75
5352.8,5858.4,5857.8,5923.4,5933.8,6001.8,6077.8,6133.8
2697.2,2737.1,2801.0,2837.1,2881.1,2927.1,2963.1,2991.1
6881.75,6805.75,6900.75,6975.75,6895.75,6945.75,6975.75,7000.75
3004.95,3034.95,3071.95,3093.95,3122.95,3151.95,3173.95,3195.95
2354.4,2364.8,2381.6,2424.4,2431.8,2453.8,2471.8,2481.8
11858.4,11951.8,12055.8,12085.4,12325.8,12455.8,12555.8,12655.8
2217.8,2205.4,2203.8,2201.4,2244.8,2231.8,2231.4,2231.0
4181.75,4207.75,4233.75,4283.75,4297.75,4337.75,4373.75,4403.75
8000.75,8175.75,8350.75,8350.75,8430.75,8480.75,8550.75,8600.75
10085.75,10155.75,10240.75,10345.75,10400.75,10455.75,10535.75,10585.75
2527.85,2537.85,2561.85,2557.85,2583.85,2593.85,2611.85,2623.85
518.0,513.0,498.0,493.0,490.0,485.0,479.0,474.0
17485.0,17695.0,17855.0,18575.0,18495.0,18875.0,19395.0,19575.0
10795.7,10785.4,10775.1,10865.7,10955.4,11015.4,11075.4,11135.4
1923.95,1982.85,1944.85,2014.85,1987.85,2027.85,2007.85,2053.85
30470.75,31000.75,30895.75,31300.75,30875.75,31375.75,31575.75,31875.75
11085.75,11155.75,11155.75,10885.75,11380.75,11385.75,11395.75,11185.75
2153.75,2173.75,2177.75,2173.75,2167.75,2173.75,2167.75,2163.75
748.75,736.75,775.75,843.75,777.75,789.75,843.75,911.75
16811.75,16835.75,17055.75,17295.75,17475.75,17655.75,17855.75,18055.75
2357.7,2394.7,2471.7,2493.7,2511.7,2531.7,2557.7,2573.7
4950.75,12000.75,5850.75,10000.75,5350.75,12000.75,6400.75,10000.75
4647.4,4743.4,4651.4,4727.4,4741.4,4853.4,4747.4,4793.4
8921.75,8633.75,9361.75,9181.75,9241.75,9001.75,9701.75,9367.75
12155.5,12295.5,12555.5,12755.5,12785.0,13055.0,13195.0,13355.0
220.0,218.0,220.0,223.0,223.0,225.0,230.0,235.0
3400.75,3360.75,3450.75,3500.75,3400.75,3460.75,3540.75,3600.75
1651.75,1677.75,1733.75,1715.75,1715.75,1733.75,1755.75,1747.75
5390.75,5350.75,5400.75,5450.75,5500.75,5550.75,5625.75,5650.75
8430.75,8630.75,8790.75,8950.0,9110.75,9260.75,9430.75,9560.75
4353.7,4433.7,4504.7,4571.7,4597.7,4653.7,4681.7,4747.7
5597.85,5707.85,5851.85,5927.85,6001.85,6047.85,6133.85,6201.85
11055.75,10885.75,10855.75,10835.75,10915.75,10905.75,10895.75,10885.75
2447.171,2493.157,2531.143,2557.119,2583.095,2621.071,2657.047,2683.023
3203.7,3417.7,3651.7,3363.7,3363.7,3391.7,3661.7,3367.7
15150.75,14975.75,14975.75,15375.75,15375.75,15475.75,15575.75,15675.75
4853.75,4857.75,4953.75,4981.75,4957.75,4981.75,5001.75,5031.75
950.0,1130.0,1230.0,900.0,1000.0,1140.0,1200.0,900.0
4504.75,4437.75,4557.75,4575.75,4653.75,4703.75,4743.75,4727.75
900.75,911.75,943.75,961.75,968.75,973.75,980.75,987.75
2351.75,2357.75,2363.75,2371.75,2357.75,2383.75,2389.75,2407.75
3555.75,3555.75,3495.75,3455.75,3555.75,3700.75,3650.75,3700.75
9930.75,10055.75,9890.75,10195.75,9895.75,10085.75,10085.75,10285.75
900.75,928.75,947.75,967.75,975.75,986.75,1003.75,1013.75
843.8,863.4,843.4,863.4,863.4,874.4,866.4,872.4
1667.75,1647.75,1633.75,1577.75,1583.75,1591.75,1587.75,1573.75
2831.75,2737.75,2777.75,2833.75,2863.75,2779.75,2817.75,2853.75
758.75,759.75,760.75,763.75,764.75,767.75,768.75,770.75
17963.95,18295.85,18633.95,18907.95,19235.95,19495.95,19775.95,20035.95
2464.8,2504.8,2534.7,2557.4,2581.8,2613.4,2631.8,2651.8
5357.7,5457.7,5553.7,5701.7,5831.7,5921.7,6007.7,6071.7
2562.9,2587.7,2622.9,2651.7,2657.4,2681.7,2687.4,2721.7
6251.4,6583.4,6703.4,6881.4,7077.4,7209.4,7367.4,7507.4
9872.75,10155.75,10290.75,10455.75,10575.75,10725.75,10795.75,10955.75
5213.4,5357.4,5397.4,5551.4,5653.4,5717.4,5841.4,5867.4
8087.5,8171.75,8351.75,8437.75,8437.75,8537.75,8623.75,8673.75
